Freelancer_ID,Job_Category,Platform,Experience_Level,Client_Region,Payment_Method,Job_Completed,Earnings_USD,Hourly_Rate,Job_Success_Rate,Client_Rating,Job_Duration_Days,Project_Type,Rehire_Rate,Marketing_Spend
1221,Digital Marketing,Toptal,Beginner,USA,Bank Transfer,200,2849,8.9,97.54,4.31,6,Fixed,32.26,75
1222,Customer Support,Upwork,Beginner,Canada,Mobile Banking,155,7063,52.09,57.55,3.52,20,Fixed,74.72,249
1223,Digital Marketing,Freelancer,Beginner,UK,Bank Transfer,113,9753,6.22,71.62,3.32,76,Hourly,13.94,346
1224,SEO,Freelancer,Beginner,Middle East,PayPal,122,5523,95.31,97.18,3.32,40,Hourly,43.99,442
1225,Web Development,Toptal,Beginner,USA,PayPal,99,68,80.68,70.99,3.14,9,Hourly,73.9,208
1226,Data Entry,PeoplePerHour,Beginner,Canada,PayPal,260,908,23.24,81.93,3.37,50,Hourly,52.73,83
1227,Graphic Design,Upwork,Expert,Europe,PayPal,48,9658,32.32,69.88,4.33,28,Hourly,48.25,222
1228,Data Entry,PeoplePerHour,Expert,Asia,Mobile Banking,71,5430,98.37,63.71,4.76,11,Hourly,27.48,252
1229,Digital Marketing,Fiverr,Intermediate,Canada,Crypto,160,3082,40.49,99.2,4.63,75,Fixed,34.03,409
1230,Customer Support,Freelancer,Beginner,Middle East,Crypto,210,4555,79.45,70.47,4.37,88,Fixed,69.64,30
1231,Graphic Design,Freelancer,Intermediate,Europe,PayPal,278,9668,47.45,94.7,3.22,56,Hourly,49.15,354
1232,Content Writing,PeoplePerHour,Intermediate,Europe,Crypto,159,5839,87.09,61.5,3.58,79,Hourly,46.03,200
1233,Digital Marketing,Upwork,Expert,Europe,Crypto,183,2581,71.86,60.66,3.62,35,Hourly,16.97,452
1234,Data Entry,Freelancer,Intermediate,Australia,Bank Transfer,64,7521,7.18,51.56,3.5,81,Hourly,11.12,51
1235,Data Entry,PeoplePerHour,Expert,Australia,Mobile Banking,78,4769,32.97,82.58,4.03,25,Fixed,77.46,367
1236,SEO,Upwork,Intermediate,Asia,PayPal,53,4913,58.01,68.43,4.07,19,Fixed,36.39,71
1237,Data Entry,PeoplePerHour,Beginner,Europe,Crypto,275,4088,92.99,93.22,3.71,31,Fixed,52.22,20
1238,Web Development,Upwork,Intermediate,Asia,Crypto,77,2502,14.69,73.66,3.71,81,Hourly,15.58,15
1239,Digital Marketing,Toptal,Expert,USA,PayPal,200,2896,62.11,98.41,4.66,50,Hourly,57.82,434
1240,App Development,Upwork,Expert,Europe,Bank Transfer,183,8114,33.71,59.28,4.58,87,Hourly,75.28,15
1241,App Development,Fiverr,Expert,UK,PayPal,52,6672,89.49,93.43,3.62,63,Fixed,50.3,401
1242,Customer Support,Toptal,Intermediate,Europe,Bank Transfer,76,8946,77.69,88.83,4.83,47,Fixed,18.83,174
1243,Graphic Design,PeoplePerHour,Intermediate,Australia,Crypto,117,9583,40.12,88.55,4.91,1,Fixed,50.72,311
1244,Data Entry,Toptal,Expert,Australia,Mobile Banking,249,3512,20.87,92.24,3.65,58,Hourly,63.64,411
1245,SEO,Toptal,Beginner,UK,Bank Transfer,163,1209,6.09,88.05,3.71,10,Fixed,38.45,337
1246,SEO,PeoplePerHour,Beginner,UK,Bank Transfer,278,4676,64.01,81.31,4.01,8,Fixed,71.59,77
1247,Data Entry,PeoplePerHour,Intermediate,Canada,PayPal,272,7106,43.58,56.56,4.88,26,Hourly,55.41,439
1248,Web Development,Fiverr,Intermediate,USA,Crypto,34,3772,34.9,51.63,4.75,34,Fixed,72.95,239
1249,SEO,PeoplePerHour,Expert,USA,Mobile Banking,101,3610,98.62,96.04,3.21,19,Hourly,53.65,36
1250,App Development,Freelancer,Intermediate,USA,PayPal,255,6167,49.28,80.83,3.79,78,Hourly,19.19,231
1251,Graphic Design,Freelancer,Intermediate,Middle East,PayPal,11,6639,76.23,89.83,4.11,72,Hourly,31.68,399
1252,Digital Marketing,Fiverr,Expert,Australia,Mobile Banking,96,9957,21.85,74.08,4.01,1,Fixed,24.13,212
1253,Content Writing,Upwork,Expert,USA,Crypto,117,6899,6.28,55.87,3.39,48,Fixed,73.62,192
1254,Web Development,Upwork,Intermediate,Canada,Mobile Banking,263,2293,44.67,56.26,4.72,25,Hourly,63.23,59
1255,Customer Support,Freelancer,Beginner,Canada,PayPal,111,8227,68.24,84.28,4.35,24,Fixed,57.35,188
1256,Customer Support,PeoplePerHour,Intermediate,USA,PayPal,67,1810,53.13,71.52,4.68,47,Hourly,31.07,266
1257,SEO,Fiverr,Beginner,UK,Bank Transfer,275,5492,89.59,60.03,4.72,84,Fixed,22.88,125
1258,Digital Marketing,Upwork,Beginner,Canada,Mobile Banking,203,7729,46.23,74.58,4.5,69,Hourly,62.95,202
1259,Content Writing,Upwork,Beginner,Asia,Mobile Banking,150,2725,34.55,53.21,3.88,67,Hourly,43.19,321
1260,Customer Support,Toptal,Expert,UK,Mobile Banking,65,7174,92.02,79.1,4.22,32,Fixed,25.81,381
1261,Data Entry,Freelancer,Expert,Asia,PayPal,124,5831,43.65,63.45,3.32,17,Hourly,53.16,31
1262,Data Entry,PeoplePerHour,Expert,Australia,Crypto,65,3286,30.62,89.88,4.35,61,Hourly,12.82,402
1263,Graphic Design,Fiverr,Intermediate,Middle East,PayPal,30,5948,14.28,65.52,3.36,69,Hourly,32.83,311
1264,Content Writing,Upwork,Expert,Canada,Bank Transfer,119,8285,80.36,72.76,4.39,11,Hourly,42.8,260
1265,Data Entry,Toptal,Expert,UK,PayPal,44,8730,83.38,50.58,3.46,38,Hourly,20.36,386
1266,Customer Support,Freelancer,Intermediate,Asia,PayPal,120,4326,8.16,53.62,3.24,68,Fixed,78.93,411
1267,Data Entry,Freelancer,Intermediate,USA,PayPal,140,4773,39.07,69.62,3.33,19,Fixed,24.64,345
1268,App Development,Fiverr,Beginner,Asia,Bank Transfer,281,9198,76.24,74.0,3.0,87,Hourly,19.12,470
1269,SEO,Upwork,Intermediate,Asia,Mobile Banking,25,5694,94.91,80.0,4.44,17,Fixed,24.25,93
1270,Customer Support,Fiverr,Intermediate,Australia,Crypto,35,1165,40.89,64.58,4.46,13,Hourly,63.83,327
1271,Customer Support,Fiverr,Expert,Europe,Crypto,251,1831,87.85,84.75,4.03,1,Hourly,39.79,99
1272,Customer Support,Toptal,Beginner,Europe,Bank Transfer,31,8892,42.4,93.01,3.32,2,Hourly,49.58,284
1273,Graphic Design,Freelancer,Beginner,USA,Mobile Banking,77,1926,22.05,88.99,3.17,82,Hourly,11.47,460
1274,Digital Marketing,PeoplePerHour,Intermediate,Australia,Mobile Banking,101,5413,5.33,51.98,3.04,66,Hourly,12.41,314
1275,Customer Support,Freelancer,Expert,Australia,Bank Transfer,165,8582,36.37,74.03,3.33,68,Fixed,41.21,24
1276,Data Entry,Freelancer,Expert,Australia,PayPal,291,3425,40.96,55.25,4.78,16,Fixed,67.17,405
1277,App Development,Toptal,Expert,Australia,Mobile Banking,216,2800,94.79,62.1,3.48,4,Fixed,71.97,493
1278,Customer Support,PeoplePerHour,Expert,Europe,Crypto,80,9596,24.58,99.33,3.71,57,Fixed,16.07,352
1279,Web Development,Upwork,Intermediate,UK,Bank Transfer,147,3326,41.31,57.12,3.21,73,Fixed,47.69,356
1280,Web Development,PeoplePerHour,Expert,Australia,Crypto,38,498,7.39,74.94,3.44,85,Fixed,73.93,116
1281,Digital Marketing,Upwork,Beginner,UK,PayPal,8,5587,77.54,80.91,4.04,23,Hourly,37.16,198
1282,Content Writing,PeoplePerHour,Beginner,Asia,Bank Transfer,102,4222,91.94,85.12,4.22,2,Fixed,68.07,278
1283,Graphic Design,Fiverr,Intermediate,Asia,Crypto,221,9039,27.59,77.98,3.49,67,Hourly,19.36,69
1284,App Development,PeoplePerHour,Expert,Australia,Crypto,32,3546,45.75,50.49,3.12,87,Hourly,75.48,334
1285,SEO,Toptal,Expert,Canada,PayPal,205,2232,16.6,66.32,3.78,26,Fixed,62.6,78
1286,App Development,Upwork,Expert,Middle East,Bank Transfer,277,3376,48.4,75.89,3.47,7,Fixed,75.89,423
1287,Web Development,Freelancer,Expert,Canada,Mobile Banking,131,8887,17.67,54.39,3.44,44,Hourly,57.36,353
1288,Web Development,Toptal,Intermediate,Asia,Mobile Banking,206,769,54.72,67.53,4.92,33,Hourly,35.44,13
1289,Digital Marketing,Upwork,Expert,Middle East,Crypto,13,1572,74.79,51.66,4.23,64,Hourly,75.67,28
1290,Content Writing,Upwork,Intermediate,Canada,PayPal,291,6806,57.57,53.93,4.11,36,Hourly,29.29,143
1291,Content Writing,Freelancer,Expert,Australia,Crypto,92,6677,28.3,69.85,3.83,4,Hourly,33.25,476
1292,Digital Marketing,Fiverr,Expert,UK,PayPal,23,1119,38.61,56.64,3.86,23,Fixed,59.06,342
1293,Customer Support,Toptal,Beginner,Middle East,Mobile Banking,85,5612,65.66,78.38,4.08,25,Fixed,63.57,9
1294,App Development,Freelancer,Intermediate,Europe,Crypto,111,7799,61.03,84.47,4.39,85,Hourly,75.06,46
1295,Web Development,Freelancer,Beginner,USA,Crypto,234,4937,17.99,90.03,4.4,74,Hourly,24.34,259
1296,App Development,Fiverr,Intermediate,Middle East,PayPal,116,4724,85.27,60.01,3.34,27,Hourly,65.86,11
1297,App Development,Toptal,Expert,Middle East,Bank Transfer,224,2206,50.14,58.37,4.0,51,Hourly,61.7,297
1298,Graphic Design,Freelancer,Expert,Europe,PayPal,127,7994,20.43,55.23,3.82,79,Hourly,14.47,225
1299,Web Development,Fiverr,Intermediate,Australia,Bank Transfer,248,4189,16.67,81.82,4.74,81,Hourly,37.11,259
1300,Content Writing,Toptal,Beginner,Canada,Mobile Banking,182,5679,96.73,85.32,4.26,69,Hourly,29.79,83
1301,SEO,PeoplePerHour,Intermediate,Canada,Crypto,69,7137,31.75,51.58,4.07,80,Hourly,31.31,347
1302,App Development,Upwork,Intermediate,Asia,Crypto,7,5128,91.32,96.81,3.23,23,Fixed,78.81,347
1303,Web Development,Fiverr,Expert,UK,PayPal,211,6455,44.01,52.6,4.21,9,Hourly,54.99,5
1304,App Development,Upwork,Beginner,Australia,PayPal,25,6921,41.66,77.06,3.23,33,Hourly,60.24,397
1305,Graphic Design,PeoplePerHour,Intermediate,Europe,Mobile Banking,297,682,71.59,85.45,3.67,35,Fixed,78.36,246
1306,Customer Support,Freelancer,Beginner,Australia,Mobile Banking,19,2249,5.94,93.55,3.29,50,Hourly,36.4,34
1307,Data Entry,Freelancer,Beginner,Australia,Bank Transfer,210,5403,37.12,85.7,4.38,24,Hourly,66.13,174
1308,Web Development,Toptal,Intermediate,Canada,Mobile Banking,206,2960,33.75,90.09,3.41,88,Hourly,40.42,441
1309,Digital Marketing,Fiverr,Beginner,Europe,Mobile Banking,124,672,87.47,66.97,3.78,24,Hourly,70.87,64
1310,Data Entry,Fiverr,Expert,USA,Mobile Banking,141,6123,55.27,90.74,4.79,19,Fixed,22.65,146
1311,App Development,Toptal,Expert,Middle East,Mobile Banking,299,410,39.63,54.01,3.41,39,Hourly,76.34,56
1312,Digital Marketing,Upwork,Expert,Canada,Bank Transfer,29,6415,30.28,94.74,4.02,61,Hourly,25.31,192
1313,Digital Marketing,Freelancer,Expert,Europe,Mobile Banking,238,8451,61.1,77.38,3.84,25,Hourly,32.84,12
1314,Digital Marketing,Freelancer,Beginner,UK,Bank Transfer,125,9172,19.41,90.86,3.04,25,Fixed,62.93,391
1315,Web Development,Fiverr,Expert,Middle East,PayPal,94,3993,28.39,72.62,4.59,27,Hourly,37.56,17
1316,Content Writing,Fiverr,Intermediate,Middle East,Crypto,204,4919,32.89,82.18,3.14,32,Hourly,52.57,245
1317,App Development,Toptal,Expert,Canada,PayPal,184,8178,62.75,76.32,3.95,11,Fixed,41.12,162
1318,Data Entry,PeoplePerHour,Intermediate,Asia,Mobile Banking,80,927,40.46,86.58,4.12,69,Fixed,61.97,342
1319,Graphic Design,Upwork,Intermediate,UK,Crypto,141,4845,53.05,54.08,4.26,33,Fixed,25.98,113
1320,Content Writing,PeoplePerHour,Expert,Canada,Mobile Banking,142,7841,66.79,53.02,4.38,19,Fixed,14.09,499
1321,App Development,PeoplePerHour,Expert,Australia,Mobile Banking,14,2573,95.85,62.36,3.51,16,Hourly,31.0,281
1322,Customer Support,Fiverr,Beginner,Asia,PayPal,205,6320,77.66,57.98,3.02,11,Fixed,43.2,232
1323,Customer Support,Fiverr,Intermediate,Europe,Mobile Banking,223,8633,43.5,93.59,4.45,75,Fixed,21.76,165
1324,Web Development,Fiverr,Expert,UK,PayPal,64,6673,76.09,60.96,4.07,74,Fixed,34.84,467
1325,Digital Marketing,PeoplePerHour,Beginner,Middle East,Mobile Banking,151,5138,95.22,98.79,4.67,69,Hourly,38.0,321
1326,Graphic Design,Upwork,Expert,Canada,Bank Transfer,111,7614,52.44,66.84,4.64,87,Fixed,14.02,25
1327,App Development,Fiverr,Expert,Middle East,Crypto,42,7116,44.0,59.11,4.69,55,Hourly,50.83,125
1328,Data Entry,Freelancer,Expert,UK,PayPal,138,6595,12.41,89.48,3.97,25,Hourly,71.9,312
1329,App Development,Upwork,Intermediate,Middle East,PayPal,225,2371,89.78,82.94,3.67,77,Fixed,20.62,483
1330,Content Writing,Freelancer,Expert,Canada,Crypto,137,8199,28.41,74.91,4.58,34,Hourly,51.85,280
1331,Customer Support,Upwork,Beginner,Asia,PayPal,57,8175,11.08,77.77,3.9,12,Fixed,56.53,285
1332,SEO,Fiverr,Expert,Canada,Crypto,66,8380,56.03,85.96,3.37,88,Fixed,39.35,465
1333,Content Writing,Toptal,Expert,USA,Bank Transfer,27,8344,85.36,61.42,4.71,21,Hourly,59.08,390
1334,App Development,Fiverr,Beginner,Middle East,Mobile Banking,48,5383,43.63,99.82,4.77,29,Hourly,38.75,282
1335,Graphic Design,PeoplePerHour,Beginner,USA,Bank Transfer,50,8725,79.39,98.74,3.93,51,Hourly,45.32,138
1336,App Development,PeoplePerHour,Intermediate,Asia,Mobile Banking,151,7908,84.46,82.52,3.15,23,Hourly,10.51,100
1337,App Development,Upwork,Intermediate,USA,Crypto,220,4369,48.17,59.98,3.78,33,Fixed,58.42,391
1338,Web Development,PeoplePerHour,Intermediate,Middle East,Bank Transfer,51,5439,61.14,84.01,4.61,8,Hourly,56.29,10
1339,Data Entry,Fiverr,Intermediate,UK,Mobile Banking,28,1898,55.72,53.61,4.8,42,Hourly,12.69,381
1340,Graphic Design,Freelancer,Beginner,Australia,Crypto,149,3255,94.22,51.53,3.41,77,Hourly,35.78,215
1341,App Development,Fiverr,Expert,Asia,Mobile Banking,93,2211,73.92,62.88,3.13,69,Hourly,78.53,29
1342,Digital Marketing,Upwork,Expert,Canada,PayPal,178,1514,92.91,73.13,4.75,41,Fixed,39.45,93
1343,Data Entry,PeoplePerHour,Expert,Europe,PayPal,68,693,25.9,93.41,3.78,74,Fixed,45.14,115
1344,Content Writing,Freelancer,Intermediate,Asia,Crypto,123,5401,34.47,86.36,4.08,63,Hourly,73.7,499
1345,Graphic Design,Toptal,Beginner,USA,Mobile Banking,227,4603,11.74,87.14,4.94,14,Hourly,60.21,270
1346,Content Writing,Freelancer,Beginner,UK,PayPal,160,6568,52.49,71.27,3.13,88,Fixed,50.74,439
1347,Customer Support,Freelancer,Beginner,Middle East,Bank Transfer,182,5773,88.02,67.3,4.3,62,Fixed,65.85,290
1348,App Development,Fiverr,Expert,UK,Mobile Banking,60,7996,36.05,68.55,3.15,75,Fixed,70.51,38
1349,Content Writing,Toptal,Intermediate,UK,Mobile Banking,63,660,17.19,99.38,3.75,46,Fixed,41.98,23
1350,Content Writing,Upwork,Beginner,Middle East,PayPal,224,4352,11.5,52.01,4.61,67,Hourly,43.26,263
1351,Web Development,Upwork,Intermediate,Europe,PayPal,189,1593,47.51,93.35,3.87,53,Hourly,37.02,42
1352,Content Writing,Freelancer,Beginner,Middle East,Crypto,51,1516,20.58,78.93,4.99,52,Fixed,77.67,169
1353,Digital Marketing,Freelancer,Intermediate,Europe,Mobile Banking,106,9158,37.88,71.93,4.12,7,Fixed,58.8,339
1354,Digital Marketing,PeoplePerHour,Beginner,Middle East,Bank Transfer,48,6286,82.9,86.26,3.64,81,Hourly,15.83,168
1355,Data Entry,Toptal,Intermediate,USA,PayPal,19,1231,41.48,74.33,3.44,84,Hourly,70.41,302
1356,App Development,Freelancer,Beginner,Europe,Mobile Banking,240,2196,62.94,93.67,3.7,54,Fixed,43.64,25
1357,SEO,PeoplePerHour,Beginner,USA,PayPal,55,2322,52.71,95.04,3.75,11,Hourly,14.81,179
1358,Customer Support,Toptal,Intermediate,Asia,Crypto,38,9093,73.26,71.09,3.14,25,Fixed,48.48,471
1359,Content Writing,Upwork,Intermediate,Europe,Mobile Banking,128,4586,19.84,63.84,3.74,59,Hourly,39.2,149
1360,Content Writing,PeoplePerHour,Expert,Europe,Mobile Banking,81,769,92.44,79.62,3.93,88,Hourly,71.44,132
1361,Graphic Design,Toptal,Intermediate,Middle East,Crypto,127,4730,66.15,95.62,4.45,66,Fixed,24.28,142
1362,Web Development,PeoplePerHour,Beginner,Europe,Bank Transfer,209,3522,30.74,60.53,4.31,27,Hourly,67.85,163
1363,SEO,Freelancer,Beginner,USA,PayPal,232,3692,16.71,81.15,4.42,83,Fixed,49.04,100
1364,Data Entry,Fiverr,Intermediate,Asia,Crypto,74,113,19.22,81.58,3.02,58,Hourly,13.82,62
1365,Customer Support,Upwork,Expert,Middle East,Mobile Banking,234,609,79.35,86.66,3.44,11,Fixed,78.03,92
1366,SEO,Freelancer,Intermediate,Canada,Crypto,25,7496,60.87,56.58,4.32,55,Fixed,45.88,206
1367,Content Writing,Freelancer,Beginner,Asia,Mobile Banking,112,1783,41.17,85.79,3.97,19,Fixed,30.36,474
1368,Graphic Design,Toptal,Beginner,Asia,Crypto,245,8911,36.63,95.45,3.01,39,Hourly,42.86,432
1369,App Development,PeoplePerHour,Expert,USA,Bank Transfer,255,3944,86.3,58.98,4.61,85,Fixed,70.05,310
1370,Web Development,Upwork,Intermediate,Asia,Mobile Banking,139,1592,88.1,61.88,4.55,86,Fixed,31.34,71
1371,App Development,Freelancer,Beginner,Canada,Crypto,94,9513,60.22,98.57,4.1,70,Hourly,23.49,59
1372,Data Entry,Toptal,Beginner,UK,Bank Transfer,83,2465,54.83,59.05,3.13,11,Hourly,19.03,440
1373,SEO,Upwork,Beginner,Middle East,Bank Transfer,181,6140,82.56,92.72,4.53,14,Fixed,30.85,28
1374,Data Entry,PeoplePerHour,Intermediate,UK,PayPal,106,5267,76.19,74.61,4.17,60,Fixed,64.6,18
1375,Content Writing,Freelancer,Intermediate,Middle East,Mobile Banking,116,5437,43.03,62.36,4.56,36,Hourly,43.01,478
1376,Data Entry,Freelancer,Expert,Asia,PayPal,185,5229,12.86,93.54,4.5,41,Hourly,25.92,72
1377,App Development,Freelancer,Beginner,Middle East,Bank Transfer,108,8237,78.01,72.27,4.61,2,Hourly,21.63,393
1378,Graphic Design,Upwork,Beginner,USA,PayPal,20,6693,21.03,75.74,4.04,57,Fixed,33.29,356
1379,Data Entry,Upwork,Expert,Canada,PayPal,100,7710,6.56,67.96,3.28,60,Hourly,75.79,393
1380,Digital Marketing,Upwork,Beginner,Middle East,Crypto,297,2508,85.11,79.65,4.34,20,Fixed,34.01,245
1381,Graphic Design,Upwork,Expert,Canada,PayPal,150,9405,59.93,58.18,4.24,22,Fixed,79.17,480
1382,SEO,Toptal,Expert,Middle East,Bank Transfer,6,6078,89.71,69.55,4.48,4,Fixed,43.97,472
1383,Web Development,Fiverr,Beginner,Canada,PayPal,123,5497,51.04,98.47,3.34,56,Hourly,22.54,312
1384,Web Development,Toptal,Intermediate,UK,Mobile Banking,98,4609,93.02,62.91,3.39,58,Hourly,72.38,437
1385,Content Writing,Freelancer,Intermediate,USA,Crypto,195,2799,38.63,82.84,4.78,88,Hourly,42.22,439
1386,Content Writing,Toptal,Intermediate,Middle East,Bank Transfer,7,1998,73.83,66.26,4.5,65,Fixed,59.68,323
1387,Digital Marketing,PeoplePerHour,Intermediate,Australia,PayPal,115,6356,33.59,88.67,4.82,88,Fixed,78.86,452
1388,SEO,Upwork,Beginner,Canada,Mobile Banking,181,8301,5.11,56.54,4.52,58,Hourly,13.51,86
1389,App Development,PeoplePerHour,Expert,Canada,Bank Transfer,261,8142,41.08,98.49,4.19,30,Hourly,16.77,358
1390,Web Development,PeoplePerHour,Expert,Australia,PayPal,26,8574,75.09,72.69,4.31,76,Fixed,60.43,182
1391,Web Development,Freelancer,Beginner,USA,Crypto,224,239,19.25,61.8,4.78,19,Fixed,29.73,196
1392,Web Development,Upwork,Intermediate,Canada,PayPal,177,6058,52.96,53.67,4.16,62,Fixed,22.9,243
1393,App Development,PeoplePerHour,Expert,USA,Bank Transfer,228,7532,25.17,58.49,4.26,68,Fixed,12.76,327
1394,Web Development,Freelancer,Beginner,Canada,Bank Transfer,69,345,12.09,75.99,3.31,79,Hourly,11.53,464
1395,Data Entry,Upwork,Beginner,Asia,Bank Transfer,281,8418,63.66,66.85,3.95,84,Fixed,64.21,384
1396,SEO,Fiverr,Intermediate,Europe,Mobile Banking,253,8218,95.44,91.44,4.43,44,Fixed,19.41,117
1397,Graphic Design,Freelancer,Beginner,Asia,PayPal,264,849,34.52,71.54,3.54,84,Hourly,42.74,497
1398,Graphic Design,Toptal,Expert,Canada,PayPal,135,9047,60.16,62.44,3.4,61,Hourly,52.41,395
1399,Digital Marketing,Upwork,Expert,Europe,PayPal,117,7053,95.59,80.86,3.63,21,Hourly,39.98,418
1400,Data Entry,PeoplePerHour,Beginner,Middle East,Crypto,290,9984,66.8,85.34,3.48,10,Hourly,11.9,371
1401,Web Development,PeoplePerHour,Expert,USA,Mobile Banking,291,8456,68.95,58.35,3.43,30,Fixed,64.85,461
1402,Web Development,Toptal,Beginner,Canada,Mobile Banking,215,2750,22.0,58.38,3.85,24,Fixed,10.74,495
1403,Content Writing,Toptal,Expert,UK,Crypto,24,8838,51.8,51.83,4.82,48,Fixed,63.33,81
1404,Content Writing,PeoplePerHour,Intermediate,UK,Mobile Banking,219,9959,39.87,86.82,4.01,55,Fixed,72.53,457
1405,Digital Marketing,Upwork,Expert,Australia,Crypto,255,9597,49.74,83.19,3.38,52,Fixed,40.3,246
1406,Web Development,Freelancer,Intermediate,UK,Bank Transfer,275,9534,81.08,73.73,3.15,38,Hourly,47.49,462
1407,Digital Marketing,Toptal,Intermediate,Europe,Bank Transfer,184,5923,48.77,92.21,4.39,67,Hourly,43.39,233
1408,Data Entry,Toptal,Beginner,UK,Mobile Banking,198,4764,10.97,90.28,3.77,8,Fixed,37.24,416
1409,Graphic Design,Toptal,Intermediate,UK,Bank Transfer,83,6541,91.03,79.27,4.64,29,Hourly,72.12,466
1410,Web Development,Fiverr,Expert,UK,Bank Transfer,184,8383,56.76,93.41,4.32,10,Fixed,72.58,481
1411,SEO,Upwork,Expert,Canada,Bank Transfer,167,2889,92.83,60.29,4.59,69,Fixed,33.51,364
1412,App Development,Upwork,Intermediate,Australia,PayPal,206,3563,59.37,55.6,3.54,75,Fixed,53.05,152
1413,Data Entry,Upwork,Beginner,USA,Bank Transfer,18,9956,11.62,63.49,4.38,68,Fixed,74.88,271
1414,Web Development,Upwork,Intermediate,Australia,PayPal,250,1185,57.52,52.85,3.53,49,Fixed,77.34,391
1415,App Development,Upwork,Expert,Europe,Crypto,18,6407,59.7,76.56,4.88,58,Hourly,45.63,34
1416,SEO,PeoplePerHour,Expert,Canada,Crypto,103,2297,25.36,96.83,4.27,35,Hourly,41.7,212
1417,Content Writing,Toptal,Intermediate,Middle East,Crypto,37,6598,49.75,51.97,3.65,50,Fixed,29.51,210
1418,Digital Marketing,PeoplePerHour,Intermediate,Canada,Crypto,261,4566,48.65,56.11,3.54,40,Fixed,77.12,429
1419,Content Writing,Fiverr,Intermediate,Asia,Crypto,38,4152,64.17,72.61,3.38,12,Hourly,20.0,138
1420,Graphic Design,Freelancer,Expert,UK,Bank Transfer,23,1598,29.66,96.69,4.39,85,Fixed,50.59,188
1421,Content Writing,Toptal,Expert,UK,Bank Transfer,156,6582,60.27,65.81,3.44,16,Fixed,29.78,299
1422,Web Development,Fiverr,Expert,Europe,Bank Transfer,264,4561,27.89,75.36,4.19,78,Fixed,29.53,394
1423,SEO,PeoplePerHour,Beginner,Middle East,Crypto,168,2881,47.41,52.08,3.53,85,Hourly,38.35,251
1424,Content Writing,Freelancer,Expert,Asia,Crypto,81,9248,16.66,57.42,4.32,48,Fixed,79.92,394
1425,Web Development,Fiverr,Expert,Canada,PayPal,141,3112,8.54,99.33,4.63,1,Fixed,13.85,149
1426,Graphic Design,Freelancer,Beginner,Middle East,Mobile Banking,212,8025,35.46,98.26,4.56,65,Hourly,50.5,340
1427,App Development,Fiverr,Beginner,USA,Bank Transfer,246,3102,31.08,50.25,4.52,22,Fixed,15.78,218
1428,SEO,PeoplePerHour,Beginner,Australia,Mobile Banking,71,7260,43.66,97.59,3.38,15,Fixed,20.82,81
1429,Content Writing,Freelancer,Beginner,Canada,Crypto,120,3589,96.39,81.96,3.18,84,Hourly,40.77,189
1430,Digital Marketing,Fiverr,Beginner,Middle East,Crypto,206,576,54.61,93.4,4.4,67,Hourly,45.73,233
1431,Digital Marketing,PeoplePerHour,Beginner,USA,Crypto,254,2857,57.55,72.74,3.74,14,Fixed,28.12,175
1432,SEO,Toptal,Intermediate,USA,Mobile Banking,282,9437,94.45,75.78,3.86,73,Hourly,32.15,231
1433,Digital Marketing,PeoplePerHour,Intermediate,Asia,PayPal,116,1803,92.51,74.44,3.06,19,Fixed,16.09,357
1434,Content Writing,PeoplePerHour,Intermediate,Asia,Crypto,238,9914,88.99,83.34,3.52,40,Fixed,31.23,477
1435,Content Writing,Toptal,Intermediate,Australia,PayPal,180,6932,14.31,56.98,3.07,4,Hourly,77.66,62
1436,SEO,PeoplePerHour,Expert,USA,PayPal,147,1704,65.26,51.5,4.76,33,Fixed,76.13,434
1437,Content Writing,Toptal,Beginner,Europe,Bank Transfer,36,4891,81.77,65.4,3.49,43,Hourly,33.44,428
1438,App Development,Toptal,Expert,USA,Mobile Banking,185,4091,84.38,85.23,4.11,37,Hourly,49.96,494
1439,Web Development,Toptal,Beginner,Middle East,Crypto,71,5074,59.9,60.09,3.08,66,Hourly,73.67,236
